population,land_use,dist_river_m,dist_road_m,lon,lat,landuse_score,population_norm,dist_river_norm,dist_road_norm,mcda_score,suitable
0.43451437,1.0,203.50962117790516,371.7899390794011,101.53776808587423,2.864638440445005,0.8,0.0014080879226955334,0.02316610867768382,0.03600843634147331,0.13464435064454325,1
7.9920588,1.0,22.744247053985774,107.32423285684428,101.83768857042692,3.137699230468502,0.8,0.001332618468497082,0.002571589644046189,0.01039425427013387,0.12331674421121461,1
0.16155213,1.0,648.9632592065918,1305.7514187488748,101.44786469136976,3.619270543868993,0.8,0.0014108137169612789,0.0739164444178459,0.12646500150285478,0.16796171842686117,1
24.925373,7.0,613.9190528875449,232.8799129555145,101.55313208436571,3.126022819942436,0.1,0.0011635228062375491,0.069923873508986,0.022554643970837868,0.04089532382904651,0
12.370548,8.0,763.7920181868136,103.58636821573056,101.57537567466726,2.959862580351984,0.1,0.0012888949822246198,0.08699883408394425,0.010032232491041885,0.04355720996717027,0
0.34920022,1.0,3847.387377442667,1278.0993880798192,101.55465196907376,2.7063105438004698,0.8,0.0014089398677149534,0.4383114879924129,0.12378683139786809,0.2767439416309977,1
0.031416588,8.0,357.09311526456355,2137.725569299736,101.7396961211699,3.5243461486490686,0.1,0.0014121132473070563,0.04066380815442075,0.20704383221493342,0.06910214852587038,0
0.6813422,7.0,976.9493839351164,14.377361054163853,100.91784427578412,3.757936587783932,0.1,0.0014056231060102231,0.11128375838064118,0.0013921113030158055,0.049155517861899096,0
0.098781064,8.0,136.84525717084708,1026.119435095719,101.59835386142758,3.709586573446569,0.1,0.0014114405472940295,0.015571067204378583,0.0993819265568948,0.040041709664245445,0
2.4132845,1.0,308.0690677415718,29.73823375532013,101.57149592649776,2.8371185630199074,0.8,0.0013883279724791198,0.035078520127267476,0.00287985122877759,0.13158544107430345,1
2.2267933,1.0,1529.1509764470975,67.45409438612579,100.99180364881283,3.7873395939701737,0.8,0.0013901902690500734,0.17419584130863033,0.006532729081914988,0.1740518648031396,1
1.2267674,8.0,372.1665830951525,5.141898003965788,101.6865449225795,3.478092700314379,0.1,0.0014001765032768398,0.04238112167004559,0.0004976330152266548,0.028303924880205902,0
0.37500942,8.0,222.1841534722744,171.97078099749814,101.92324014978948,3.148976488329068,0.1,0.0014086821376737557,0.025293689873167748,0.016655438292854943,0.026412233368707128,0
0.1920981,8.0,1056.8195377469206,1621.1489609918776,101.4030112514005,3.696515659814928,0.1,0.0014105086856504023,0.12038332963906788,0.15701206254625066,0.08301108944094814,0
23.403528,8.0,610.9417582901592,110.06251356994692,101.41429200437716,2.980275478359625,0.1,0.0011787199132593518,0.06958467165380895,0.010659463781603854,0.03841984622210423,0
1.3418416,5.0,1534.5643134334075,541.601623028028,101.75984270691946,2.8736328958286093,0.2,0.0013990273751246507,0.1748125803945331,0.052455133543266856,0.09342446040830693,0
